dteday,season,yr,weekday,hr,rider_type,riders,price,COGS,revenue,profit
2/5/2022,2,1,3,17,casual,70,4.99,1.56,349.3,240.10000000000002
2/5/2022,2,1,3,18,casual,43,4.99,1.56,214.57000000000002,147.49
2/5/2022,2,1,3,19,casual,43,4.99,1.56,214.57000000000002,147.49
2/5/2022,2,1,3,20,casual,42,4.99,1.56,209.58,144.06
2/5/2022,2,1,3,21,casual,21,4.99,1.56,104.79,72.03
2/5/2022,2,1,3,22,casual,27,4.99,1.56,134.73000000000002,92.61000000000001
2/5/2022,2,1,3,23,casual,21,4.99,1.56,104.79,72.03
3/5/2022,2,1,4,0,casual,15,4.99,1.56,74.85000000000001,51.45
3/5/2022,2,1,4,1,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
3/5/2022,2,1,4,2,casual,4,4.99,1.56,19.96,13.72
3/5/2022,2,1,4,3,casual,2,4.99,1.56,9.98,6.86
3/5/2022,2,1,4,4,casual,0,4.99,1.56,0.0,0.0
3/5/2022,2,1,4,5,casual,1,4.99,1.56,4.99,3.43
3/5/2022,2,1,4,6,casual,8,4.99,1.56,39.92,27.44
3/5/2022,2,1,4,7,casual,8,4.99,1.56,39.92,27.44
3/5/2022,2,1,4,8,casual,19,4.99,1.56,94.81,65.17
3/5/2022,2,1,4,9,casual,25,4.99,1.56,124.75,85.75
3/5/2022,2,1,4,10,casual,36,4.99,1.56,179.64000000000001,123.48000000000002
3/5/2022,2,1,4,11,casual,34,4.99,1.56,169.66,116.62
3/5/2022,2,1,4,12,casual,64,4.99,1.56,319.36,219.52
3/5/2022,2,1,4,13,casual,48,4.99,1.56,239.52,164.64000000000001
3/5/2022,2,1,4,14,casual,33,4.99,1.56,164.67000000000002,113.19000000000001
3/5/2022,2,1,4,15,casual,63,4.99,1.56,314.37,216.09
3/5/2022,2,1,4,16,casual,45,4.99,1.56,224.55,154.35000000000002
3/5/2022,2,1,4,17,casual,87,4.99,1.56,434.13,298.40999999999997
3/5/2022,2,1,4,18,casual,64,4.99,1.56,319.36,219.52
3/5/2022,2,1,4,19,casual,55,4.99,1.56,274.45,188.64999999999998
3/5/2022,2,1,4,20,casual,52,4.99,1.56,259.48,178.36
3/5/2022,2,1,4,21,casual,42,4.99,1.56,209.58,144.06
3/5/2022,2,1,4,22,casual,29,4.99,1.56,144.71,99.47
3/5/2022,2,1,4,23,casual,21,4.99,1.56,104.79,72.03
4/5/2022,2,1,5,0,casual,19,4.99,1.56,94.81,65.17
4/5/2022,2,1,5,1,casual,15,4.99,1.56,74.85000000000001,51.45
4/5/2022,2,1,5,2,casual,0,4.99,1.56,0.0,0.0
4/5/2022,2,1,5,3,casual,0,4.99,1.56,0.0,0.0
4/5/2022,2,1,5,4,casual,0,4.99,1.56,0.0,0.0
4/5/2022,2,1,5,5,casual,0,4.99,1.56,0.0,0.0
4/5/2022,2,1,5,6,casual,8,4.99,1.56,39.92,27.44
4/5/2022,2,1,5,7,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
4/5/2022,2,1,5,8,casual,34,4.99,1.56,169.66,116.62
4/5/2022,2,1,5,9,casual,32,4.99,1.56,159.68,109.76
4/5/2022,2,1,5,10,casual,45,4.99,1.56,224.55,154.35000000000002
4/5/2022,2,1,5,11,casual,77,4.99,1.56,384.23,264.11
4/5/2022,2,1,5,12,casual,46,4.99,1.56,229.54000000000002,157.78000000000003
4/5/2022,2,1,5,13,casual,71,4.99,1.56,354.29,243.53000000000003
4/5/2022,2,1,5,14,casual,83,4.99,1.56,414.17,284.69
4/5/2022,2,1,5,15,casual,103,4.99,1.56,513.97,353.29
4/5/2022,2,1,5,16,casual,82,4.99,1.56,409.18,281.26
4/5/2022,2,1,5,17,casual,96,4.99,1.56,479.04,329.28000000000003
4/5/2022,2,1,5,18,casual,77,4.99,1.56,384.23,264.11
4/5/2022,2,1,5,19,casual,64,4.99,1.56,319.36,219.52
4/5/2022,2,1,5,20,casual,58,4.99,1.56,289.42,198.94
4/5/2022,2,1,5,21,casual,49,4.99,1.56,244.51000000000002,168.07000000000002
4/5/2022,2,1,5,22,casual,50,4.99,1.56,249.5,171.5
4/5/2022,2,1,5,23,casual,51,4.99,1.56,254.49,174.93
5/5/2022,2,1,6,0,casual,42,4.99,1.56,209.58,144.06
5/5/2022,2,1,6,1,casual,28,4.99,1.56,139.72,96.03999999999999
5/5/2022,2,1,6,2,casual,24,4.99,1.56,119.76,82.32000000000001
5/5/2022,2,1,6,3,casual,11,4.99,1.56,54.89,37.730000000000004
5/5/2022,2,1,6,4,casual,0,4.99,1.56,0.0,0.0
5/5/2022,2,1,6,5,casual,8,4.99,1.56,39.92,27.44
5/5/2022,2,1,6,6,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
5/5/2022,2,1,6,7,casual,8,4.99,1.56,39.92,27.44
5/5/2022,2,1,6,8,casual,42,4.99,1.56,209.58,144.06
5/5/2022,2,1,6,9,casual,61,4.99,1.56,304.39,209.23
5/5/2022,2,1,6,10,casual,148,4.99,1.56,738.52,507.64
5/5/2022,2,1,6,11,casual,221,4.99,1.56,1102.79,758.03
5/5/2022,2,1,6,12,casual,220,4.99,1.56,1097.8,754.5999999999999
5/5/2022,2,1,6,13,casual,217,4.99,1.56,1082.8300000000002,744.3100000000002
5/5/2022,2,1,6,14,casual,187,4.99,1.56,933.13,641.41
5/5/2022,2,1,6,15,casual,241,4.99,1.56,1202.5900000000001,826.6300000000001
5/5/2022,2,1,6,16,casual,230,4.99,1.56,1147.7,788.9000000000001
5/5/2022,2,1,6,17,casual,204,4.99,1.56,1017.96,699.72
5/5/2022,2,1,6,18,casual,156,4.99,1.56,778.44,535.08
5/5/2022,2,1,6,19,casual,151,4.99,1.56,753.49,517.9300000000001
5/5/2022,2,1,6,20,casual,100,4.99,1.56,499.0,343.0
5/5/2022,2,1,6,21,casual,86,4.99,1.56,429.14000000000004,294.98
5/5/2022,2,1,6,22,casual,67,4.99,1.56,334.33000000000004,229.81000000000003
5/5/2022,2,1,6,23,casual,35,4.99,1.56,174.65,120.05000000000001
6/5/2022,2,1,0,0,casual,23,4.99,1.56,114.77000000000001,78.89000000000001
6/5/2022,2,1,0,1,casual,37,4.99,1.56,184.63,126.91
6/5/2022,2,1,0,2,casual,29,4.99,1.56,144.71,99.47
6/5/2022,2,1,0,3,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
6/5/2022,2,1,0,4,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
6/5/2022,2,1,0,5,casual,1,4.99,1.56,4.99,3.43
6/5/2022,2,1,0,6,casual,3,4.99,1.56,14.97,10.290000000000001
6/5/2022,2,1,0,7,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
6/5/2022,2,1,0,8,casual,23,4.99,1.56,114.77000000000001,78.89000000000001
6/5/2022,2,1,0,9,casual,63,4.99,1.56,314.37,216.09
6/5/2022,2,1,0,10,casual,112,4.99,1.56,558.88,384.15999999999997
6/5/2022,2,1,0,11,casual,144,4.99,1.56,718.5600000000001,493.9200000000001
6/5/2022,2,1,0,12,casual,207,4.99,1.56,1032.93,710.01
6/5/2022,2,1,0,13,casual,197,4.99,1.56,983.0300000000001,675.71
6/5/2022,2,1,0,14,casual,226,4.99,1.56,1127.74,775.1800000000001
6/5/2022,2,1,0,15,casual,229,4.99,1.56,1142.71,785.47
6/5/2022,2,1,0,16,casual,181,4.99,1.56,903.19,620.83
6/5/2022,2,1,0,17,casual,195,4.99,1.56,973.0500000000001,668.8500000000001
6/5/2022,2,1,0,18,casual,131,4.99,1.56,653.69,449.33000000000004
6/5/2022,2,1,0,19,casual,117,4.99,1.56,583.83,401.31000000000006
6/5/2022,2,1,0,20,casual,73,4.99,1.56,364.27000000000004,250.39000000000004
6/5/2022,2,1,0,21,casual,55,4.99,1.56,274.45,188.64999999999998
6/5/2022,2,1,0,22,casual,44,4.99,1.56,219.56,150.92000000000002
6/5/2022,2,1,0,23,casual,22,4.99,1.56,109.78,75.46000000000001
7/5/2022,2,1,1,0,casual,13,4.99,1.56,64.87,44.59
7/5/2022,2,1,1,1,casual,1,4.99,1.56,4.99,3.43
7/5/2022,2,1,1,2,casual,1,4.99,1.56,4.99,3.43
7/5/2022,2,1,1,3,casual,2,4.99,1.56,9.98,6.86
7/5/2022,2,1,1,4,casual,0,4.99,1.56,0.0,0.0
7/5/2022,2,1,1,5,casual,2,4.99,1.56,9.98,6.86
7/5/2022,2,1,1,6,casual,8,4.99,1.56,39.92,27.44
7/5/2022,2,1,1,7,casual,18,4.99,1.56,89.82000000000001,61.74000000000001
7/5/2022,2,1,1,8,casual,31,4.99,1.56,154.69,106.33
7/5/2022,2,1,1,9,casual,61,4.99,1.56,304.39,209.23
7/5/2022,2,1,1,10,casual,62,4.99,1.56,309.38,212.66
7/5/2022,2,1,1,11,casual,64,4.99,1.56,319.36,219.52
7/5/2022,2,1,1,12,casual,74,4.99,1.56,369.26,253.82
7/5/2022,2,1,1,13,casual,75,4.99,1.56,374.25,257.25
7/5/2022,2,1,1,14,casual,59,4.99,1.56,294.41,202.37
7/5/2022,2,1,1,15,casual,76,4.99,1.56,379.24,260.68
7/5/2022,2,1,1,16,casual,68,4.99,1.56,339.32,233.24
7/5/2022,2,1,1,17,casual,102,4.99,1.56,508.98,349.86
7/5/2022,2,1,1,18,casual,78,4.99,1.56,389.22,267.54
7/5/2022,2,1,1,19,casual,83,4.99,1.56,414.17,284.69
7/5/2022,2,1,1,20,casual,46,4.99,1.56,229.54000000000002,157.78000000000003
7/5/2022,2,1,1,21,casual,37,4.99,1.56,184.63,126.91
7/5/2022,2,1,1,22,casual,26,4.99,1.56,129.74,89.18
7/5/2022,2,1,1,23,casual,21,4.99,1.56,104.79,72.03
8/5/2022,2,1,2,0,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
8/5/2022,2,1,2,1,casual,6,4.99,1.56,29.94,20.580000000000002
8/5/2022,2,1,2,2,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
8/5/2022,2,1,2,3,casual,2,4.99,1.56,9.98,6.86
8/5/2022,2,1,2,4,casual,0,4.99,1.56,0.0,0.0
8/5/2022,2,1,2,5,casual,0,4.99,1.56,0.0,0.0
8/5/2022,2,1,2,6,casual,7,4.99,1.56,34.93,24.009999999999998
8/5/2022,2,1,2,7,casual,21,4.99,1.56,104.79,72.03
8/5/2022,2,1,2,8,casual,36,4.99,1.56,179.64000000000001,123.48000000000002
8/5/2022,2,1,2,9,casual,37,4.99,1.56,184.63,126.91
8/5/2022,2,1,2,10,casual,46,4.99,1.56,229.54000000000002,157.78000000000003
8/5/2022,2,1,2,11,casual,60,4.99,1.56,299.40000000000003,205.8
8/5/2022,2,1,2,12,casual,60,4.99,1.56,299.40000000000003,205.8
8/5/2022,2,1,2,13,casual,53,4.99,1.56,264.47,181.79000000000002
8/5/2022,2,1,2,14,casual,8,4.99,1.56,39.92,27.44
8/5/2022,2,1,2,15,casual,40,4.99,1.56,199.60000000000002,137.20000000000002
8/5/2022,2,1,2,16,casual,54,4.99,1.56,269.46000000000004,185.22000000000003
8/5/2022,2,1,2,17,casual,77,4.99,1.56,384.23,264.11
8/5/2022,2,1,2,18,casual,69,4.99,1.56,344.31,236.67000000000002
8/5/2022,2,1,2,19,casual,59,4.99,1.56,294.41,202.37
8/5/2022,2,1,2,20,casual,40,4.99,1.56,199.60000000000002,137.20000000000002
8/5/2022,2,1,2,21,casual,21,4.99,1.56,104.79,72.03
8/5/2022,2,1,2,22,casual,13,4.99,1.56,64.87,44.59
8/5/2022,2,1,2,23,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
9/5/2022,2,1,3,0,casual,8,4.99,1.56,39.92,27.44
9/5/2022,2,1,3,1,casual,3,4.99,1.56,14.97,10.290000000000001
9/5/2022,2,1,3,2,casual,0,4.99,1.56,0.0,0.0
9/5/2022,2,1,3,3,casual,0,4.99,1.56,0.0,0.0
9/5/2022,2,1,3,4,casual,0,4.99,1.56,0.0,0.0
9/5/2022,2,1,3,5,casual,1,4.99,1.56,4.99,3.43
9/5/2022,2,1,3,6,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
9/5/2022,2,1,3,7,casual,17,4.99,1.56,84.83,58.31
9/5/2022,2,1,3,8,casual,28,4.99,1.56,139.72,96.03999999999999
9/5/2022,2,1,3,9,casual,40,4.99,1.56,199.60000000000002,137.20000000000002
9/5/2022,2,1,3,10,casual,40,4.99,1.56,199.60000000000002,137.20000000000002
9/5/2022,2,1,3,11,casual,45,4.99,1.56,224.55,154.35000000000002
9/5/2022,2,1,3,12,casual,58,4.99,1.56,289.42,198.94
9/5/2022,2,1,3,13,casual,50,4.99,1.56,249.5,171.5
9/5/2022,2,1,3,14,casual,68,4.99,1.56,339.32,233.24
9/5/2022,2,1,3,15,casual,68,4.99,1.56,339.32,233.24
9/5/2022,2,1,3,16,casual,68,4.99,1.56,339.32,233.24
9/5/2022,2,1,3,17,casual,76,4.99,1.56,379.24,260.68
9/5/2022,2,1,3,18,casual,23,4.99,1.56,114.77000000000001,78.89000000000001
9/5/2022,2,1,3,19,casual,2,4.99,1.56,9.98,6.86
9/5/2022,2,1,3,20,casual,3,4.99,1.56,14.97,10.290000000000001
9/5/2022,2,1,3,21,casual,4,4.99,1.56,19.96,13.72
9/5/2022,2,1,3,22,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
9/5/2022,2,1,3,23,casual,8,4.99,1.56,39.92,27.44
10/5/2022,2,1,4,0,casual,2,4.99,1.56,9.98,6.86
10/5/2022,2,1,4,1,casual,2,4.99,1.56,9.98,6.86
10/5/2022,2,1,4,2,casual,0,4.99,1.56,0.0,0.0
10/5/2022,2,1,4,3,casual,0,4.99,1.56,0.0,0.0
10/5/2022,2,1,4,4,casual,0,4.99,1.56,0.0,0.0
10/5/2022,2,1,4,5,casual,1,4.99,1.56,4.99,3.43
10/5/2022,2,1,4,6,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
10/5/2022,2,1,4,7,casual,8,4.99,1.56,39.92,27.44
10/5/2022,2,1,4,8,casual,27,4.99,1.56,134.73000000000002,92.61000000000001
10/5/2022,2,1,4,9,casual,62,4.99,1.56,309.38,212.66
10/5/2022,2,1,4,10,casual,42,4.99,1.56,209.58,144.06
10/5/2022,2,1,4,11,casual,77,4.99,1.56,384.23,264.11
10/5/2022,2,1,4,12,casual,65,4.99,1.56,324.35,222.95000000000002
10/5/2022,2,1,4,13,casual,90,4.99,1.56,449.1,308.70000000000005
10/5/2022,2,1,4,14,casual,61,4.99,1.56,304.39,209.23
10/5/2022,2,1,4,15,casual,79,4.99,1.56,394.21000000000004,270.97
10/5/2022,2,1,4,16,casual,87,4.99,1.56,434.13,298.40999999999997
10/5/2022,2,1,4,17,casual,84,4.99,1.56,419.16,288.12
10/5/2022,2,1,4,18,casual,109,4.99,1.56,543.91,373.87
10/5/2022,2,1,4,19,casual,84,4.99,1.56,419.16,288.12
10/5/2022,2,1,4,20,casual,59,4.99,1.56,294.41,202.37
10/5/2022,2,1,4,21,casual,19,4.99,1.56,94.81,65.17
10/5/2022,2,1,4,22,casual,36,4.99,1.56,179.64000000000001,123.48000000000002
10/5/2022,2,1,4,23,casual,23,4.99,1.56,114.77000000000001,78.89000000000001
11/5/2022,2,1,5,0,casual,17,4.99,1.56,84.83,58.31
11/5/2022,2,1,5,1,casual,14,4.99,1.56,69.86,48.019999999999996
11/5/2022,2,1,5,2,casual,15,4.99,1.56,74.85000000000001,51.45
11/5/2022,2,1,5,3,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
11/5/2022,2,1,5,4,casual,3,4.99,1.56,14.97,10.290000000000001
11/5/2022,2,1,5,5,casual,3,4.99,1.56,14.97,10.290000000000001
11/5/2022,2,1,5,6,casual,7,4.99,1.56,34.93,24.009999999999998
11/5/2022,2,1,5,7,casual,6,4.99,1.56,29.94,20.580000000000002
11/5/2022,2,1,5,8,casual,41,4.99,1.56,204.59,140.63
11/5/2022,2,1,5,9,casual,34,4.99,1.56,169.66,116.62
11/5/2022,2,1,5,10,casual,69,4.99,1.56,344.31,236.67000000000002
11/5/2022,2,1,5,11,casual,88,4.99,1.56,439.12,301.84000000000003
11/5/2022,2,1,5,12,casual,89,4.99,1.56,444.11,305.27
11/5/2022,2,1,5,13,casual,100,4.99,1.56,499.0,343.0
11/5/2022,2,1,5,14,casual,116,4.99,1.56,578.84,397.88
11/5/2022,2,1,5,15,casual,140,4.99,1.56,698.6,480.20000000000005
11/5/2022,2,1,5,16,casual,128,4.99,1.56,638.72,439.04
11/5/2022,2,1,5,17,casual,102,4.99,1.56,508.98,349.86
11/5/2022,2,1,5,18,casual,78,4.99,1.56,389.22,267.54
11/5/2022,2,1,5,19,casual,73,4.99,1.56,364.27000000000004,250.39000000000004
11/5/2022,2,1,5,20,casual,64,4.99,1.56,319.36,219.52
11/5/2022,2,1,5,21,casual,45,4.99,1.56,224.55,154.35000000000002
11/5/2022,2,1,5,22,casual,44,4.99,1.56,219.56,150.92000000000002
11/5/2022,2,1,5,23,casual,38,4.99,1.56,189.62,130.34
12/5/2022,2,1,6,0,casual,25,4.99,1.56,124.75,85.75
12/5/2022,2,1,6,1,casual,14,4.99,1.56,69.86,48.019999999999996
12/5/2022,2,1,6,2,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
12/5/2022,2,1,6,3,casual,14,4.99,1.56,69.86,48.019999999999996
12/5/2022,2,1,6,4,casual,3,4.99,1.56,14.97,10.290000000000001
12/5/2022,2,1,6,5,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
12/5/2022,2,1,6,6,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
12/5/2022,2,1,6,7,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
12/5/2022,2,1,6,8,casual,22,4.99,1.56,109.78,75.46000000000001
12/5/2022,2,1,6,9,casual,87,4.99,1.56,434.13,298.40999999999997
12/5/2022,2,1,6,10,casual,132,4.99,1.56,658.6800000000001,452.76000000000005
12/5/2022,2,1,6,11,casual,157,4.99,1.56,783.4300000000001,538.51
12/5/2022,2,1,6,12,casual,206,4.99,1.56,1027.94,706.58
12/5/2022,2,1,6,13,casual,293,4.99,1.56,1462.0700000000002,1004.9900000000001
12/5/2022,2,1,6,14,casual,257,4.99,1.56,1282.43,881.51
12/5/2022,2,1,6,15,casual,269,4.99,1.56,1342.31,922.67
12/5/2022,2,1,6,16,casual,254,4.99,1.56,1267.46,871.22
12/5/2022,2,1,6,17,casual,233,4.99,1.56,1162.67,799.19
12/5/2022,2,1,6,18,casual,164,4.99,1.56,818.36,562.52
12/5/2022,2,1,6,19,casual,166,4.99,1.56,828.34,569.38
12/5/2022,2,1,6,20,casual,113,4.99,1.56,563.87,387.59000000000003
12/5/2022,2,1,6,21,casual,74,4.99,1.56,369.26,253.82
12/5/2022,2,1,6,22,casual,62,4.99,1.56,309.38,212.66
12/5/2022,2,1,6,23,casual,42,4.99,1.56,209.58,144.06
13/5/2022,2,1,0,0,casual,19,4.99,1.56,94.81,65.17
13/5/2022,2,1,0,1,casual,22,4.99,1.56,109.78,75.46000000000001
13/5/2022,2,1,0,2,casual,22,4.99,1.56,109.78,75.46000000000001
13/5/2022,2,1,0,3,casual,2,4.99,1.56,9.98,6.86
13/5/2022,2,1,0,4,casual,2,4.99,1.56,9.98,6.86
13/5/2022,2,1,0,5,casual,4,4.99,1.56,19.96,13.72
13/5/2022,2,1,0,6,casual,6,4.99,1.56,29.94,20.580000000000002
13/5/2022,2,1,0,7,casual,18,4.99,1.56,89.82000000000001,61.74000000000001
13/5/2022,2,1,0,8,casual,32,4.99,1.56,159.68,109.76
13/5/2022,2,1,0,9,casual,79,4.99,1.56,394.21000000000004,270.97
13/5/2022,2,1,0,10,casual,128,4.99,1.56,638.72,439.04
13/5/2022,2,1,0,11,casual,150,4.99,1.56,748.5,514.5
13/5/2022,2,1,0,12,casual,189,4.99,1.56,943.11,648.27
13/5/2022,2,1,0,13,casual,255,4.99,1.56,1272.45,874.6500000000001
13/5/2022,2,1,0,14,casual,228,4.99,1.56,1137.72,782.04
13/5/2022,2,1,0,15,casual,190,4.99,1.56,948.1,651.7
13/5/2022,2,1,0,16,casual,225,4.99,1.56,1122.75,771.75
13/5/2022,2,1,0,17,casual,191,4.99,1.56,953.09,655.13
13/5/2022,2,1,0,18,casual,129,4.99,1.56,643.71,442.47
13/5/2022,2,1,0,19,casual,107,4.99,1.56,533.9300000000001,367.01000000000005
13/5/2022,2,1,0,20,casual,67,4.99,1.56,334.33000000000004,229.81000000000003
13/5/2022,2,1,0,21,casual,48,4.99,1.56,239.52,164.64000000000001
13/5/2022,2,1,0,22,casual,42,4.99,1.56,209.58,144.06
13/5/2022,2,1,0,23,casual,17,4.99,1.56,84.83,58.31
14/5/2022,2,1,1,0,casual,21,4.99,1.56,104.79,72.03
14/5/2022,2,1,1,1,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
14/5/2022,2,1,1,2,casual,1,4.99,1.56,4.99,3.43
14/5/2022,2,1,1,3,casual,0,4.99,1.56,0.0,0.0
14/5/2022,2,1,1,4,casual,3,4.99,1.56,14.97,10.290000000000001
14/5/2022,2,1,1,5,casual,1,4.99,1.56,4.99,3.43
14/5/2022,2,1,1,6,casual,3,4.99,1.56,14.97,10.290000000000001
14/5/2022,2,1,1,7,casual,3,4.99,1.56,14.97,10.290000000000001
14/5/2022,2,1,1,8,casual,1,4.99,1.56,4.99,3.43
14/5/2022,2,1,1,9,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
14/5/2022,2,1,1,10,casual,6,4.99,1.56,29.94,20.580000000000002
14/5/2022,2,1,1,11,casual,12,4.99,1.56,59.88,41.160000000000004
14/5/2022,2,1,1,12,casual,53,4.99,1.56,264.47,181.79000000000002
14/5/2022,2,1,1,13,casual,33,4.99,1.56,164.67000000000002,113.19000000000001
14/5/2022,2,1,1,14,casual,43,4.99,1.56,214.57000000000002,147.49
14/5/2022,2,1,1,15,casual,40,4.99,1.56,199.60000000000002,137.20000000000002
14/5/2022,2,1,1,16,casual,20,4.99,1.56,99.80000000000001,68.60000000000001
14/5/2022,2,1,1,17,casual,25,4.99,1.56,124.75,85.75
14/5/2022,2,1,1,18,casual,17,4.99,1.56,84.83,58.31
14/5/2022,2,1,1,19,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
14/5/2022,2,1,1,20,casual,11,4.99,1.56,54.89,37.730000000000004
14/5/2022,2,1,1,21,casual,7,4.99,1.56,34.93,24.009999999999998
14/5/2022,2,1,1,22,casual,11,4.99,1.56,54.89,37.730000000000004
14/5/2022,2,1,1,23,casual,11,4.99,1.56,54.89,37.730000000000004
15/5/2022,2,1,2,0,casual,7,4.99,1.56,34.93,24.009999999999998
15/5/2022,2,1,2,1,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
15/5/2022,2,1,2,2,casual,1,4.99,1.56,4.99,3.43
15/5/2022,2,1,2,3,casual,1,4.99,1.56,4.99,3.43
15/5/2022,2,1,2,4,casual,1,4.99,1.56,4.99,3.43
15/5/2022,2,1,2,5,casual,0,4.99,1.56,0.0,0.0
15/5/2022,2,1,2,6,casual,2,4.99,1.56,9.98,6.86
15/5/2022,2,1,2,7,casual,1,4.99,1.56,4.99,3.43
15/5/2022,2,1,2,8,casual,8,4.99,1.56,39.92,27.44
15/5/2022,2,1,2,9,casual,28,4.99,1.56,139.72,96.03999999999999
15/5/2022,2,1,2,10,casual,27,4.99,1.56,134.73000000000002,92.61000000000001
15/5/2022,2,1,2,11,casual,38,4.99,1.56,189.62,130.34
15/5/2022,2,1,2,12,casual,44,4.99,1.56,219.56,150.92000000000002
15/5/2022,2,1,2,13,casual,35,4.99,1.56,174.65,120.05000000000001
15/5/2022,2,1,2,14,casual,39,4.99,1.56,194.61,133.77
15/5/2022,2,1,2,15,casual,51,4.99,1.56,254.49,174.93
15/5/2022,2,1,2,16,casual,74,4.99,1.56,369.26,253.82
15/5/2022,2,1,2,17,casual,75,4.99,1.56,374.25,257.25
15/5/2022,2,1,2,18,casual,68,4.99,1.56,339.32,233.24
15/5/2022,2,1,2,19,casual,57,4.99,1.56,284.43,195.51
15/5/2022,2,1,2,20,casual,30,4.99,1.56,149.70000000000002,102.9
15/5/2022,2,1,2,21,casual,11,4.99,1.56,54.89,37.730000000000004
15/5/2022,2,1,2,22,casual,9,4.99,1.56,44.910000000000004,30.870000000000005
15/5/2022,2,1,2,23,casual,13,4.99,1.56,64.87,44.59
16/5/2022,2,1,3,0,casual,12,4.99,1.56,59.88,41.160000000000004
16/5/2022,2,1,3,1,casual,7,4.99,1.56,34.93,24.009999999999998
16/5/2022,2,1,3,2,casual,5,4.99,1.56,24.950000000000003,17.150000000000002
16/5/2022,2,1,3,3,casual,1,4.99,1.56,4.99,3.43
16/5/2022,2,1,3,4,casual,1,4.99,1.56,4.99,3.43
16/5/2022,2,1,3,5,casual,4,4.99,1.56,19.96,13.72
16/5/2022,2,1,3,6,casual,8,4.99,1.56,39.92,27.44
16/5/2022,2,1,3,7,casual,14,4.99,1.56,69.86,48.019999999999996
16/5/2022,2,1,3,8,casual,33,4.99,1.56,164.67000000000002,113.19000000000001
16/5/2022,2,1,3,9,casual,33,4.99,1.56,164.67000000000002,113.19000000000001
16/5/2022,2,1,3,10,casual,43,4.99,1.56,214.57000000000002,147.49
16/5/2022,2,1,3,11,casual,55,4.99,1.56,274.45,188.64999999999998
16/5/2022,2,1,3,12,casual,59,4.99,1.56,294.41,202.37
16/5/2022,2,1,3,13,casual,77,4.99,1.56,384.23,264.11
16/5/2022,2,1,3,14,casual,42,4.99,1.56,209.58,144.06
16/5/2022,2,1,3,15,casual,52,4.99,1.56,259.48,178.36
16/5/2022,2,1,3,16,casual,70,4.99,1.56,349.3,240.10000000000002
16/5/2022,2,1,3,17,casual,104,4.99,1.56,518.96,356.72
16/5/2022,2,1,3,18,casual,97,4.99,1.56,484.03000000000003,332.71000000000004
16/5/2022,2,1,3,19,casual,91,4.99,1.56,454.09000000000003,312.13
16/5/2022,2,1,3,20,casual,61,4.99,1.56,304.39,209.23
16/5/2022,2,1,3,21,casual,63,4.99,1.56,314.37,216.09
16/5/2022,2,1,3,22,casual,33,4.99,1.56,164.67000000000002,113.19000000000001
16/5/2022,2,1,3,23,casual,26,4.99,1.56,129.74,89.18
17/5/2022,2,1,4,0,casual,30,4.99,1.56,149.70000000000002,102.9
17/5/2022,2,1,4,1,casual,12,4.99,1.56,59.88,41.160000000000004
17/5/2022,2,1,4,2,casual,8,4.99,1.56,39.92,27.44
17/5/2022,2,1,4,3,casual,0,4.99,1.56,0.0,0.0
17/5/2022,2,1,4,4,casual,3,4.99,1.56,14.97,10.290000000000001
17/5/2022,2,1,4,5,casual,1,4.99,1.56,4.99,3.43
17/5/2022,2,1,4,6,casual,10,4.99,1.56,49.900000000000006,34.300000000000004
17/5/2022,2,1,4,7,casual,25,4.99,1.56,124.75,85.75
17/5/2022,2,1,4,8,casual,29,4.99,1.56,144.71,99.47
17/5/2022,2,1,4,9,casual,57,4.99,1.56,284.43,195.51
17/5/2022,2,1,4,10,casual,43,4.99,1.56,214.57000000000002,147.49
17/5/2022,2,1,4,11,casual,77,4.99,1.56,384.23,264.11
17/5/2022,2,1,4,12,casual,72,4.99,1.56,359.28000000000003,246.96000000000004
17/5/2022,2,1,4,13,casual,86,4.99,1.56,429.14000000000004,294.98
17/5/2022,2,1,4,14,casual,68,4.99,1.56,339.32,233.24
17/5/2022,2,1,4,15,casual,83,4.99,1.56,414.17,284.69
17/5/2022,2,1,4,16,casual,86,4.99,1.56,429.14000000000004,294.98
17/5/2022,2,1,4,17,casual,133,4.99,1.56,663.6700000000001,456.19000000000005
